@RELATION localisation

@attribute lat REAL
@attribute long REAL

@data
39855141.6,116397648.3
39855033.3,116397750.0
39854963.3,116397844.9
39854886.6,116397971.6
39854811.6,116398093.3
39854738.3,116398196.6
39854724.9,116398310.0
39854764.9,116398128.3
39854869.9,116398088.3
39855091.6,116398001.6
39855129.9,116397916.6
39855225.0,116397904.9
39855328.3,116397875.0
39855431.6,116397856.6
39855535.0,116397856.6
39855461.6,116397921.6
39855531.6,116397995.0
39855433.3,116398015.0
39855558.3,116398109.9
39855638.3,116398159.9
39855734.9,116398211.6
39855836.6,116398249.9
39855925.0,116398303.3
39855849.9,116398365.0
39855786.6,116398446.6
39855715.0,116398521.6
39855546.6,116398488.3
39855450.0,116398479.9
39855596.6,116398491.6
39855476.6,116398529.9
39855383.3,116398505.0
39855276.6,116398493.3
39855333.3,116398588.3
39855353.3,116398683.3
39855373.3,116398783.3
39855398.3,116398886.6
39855543.3,116399071.6
39855751.6,116399078.3
39855723.3,116398973.3
39855818.3,116399049.9
39855955.0,116399133.3
39856041.6,116399191.6
39856121.6,116399233.3
39855904.9,116399113.3
39855916.6,116399006.6
39855821.6,116399076.6
39855886.6,116398986.6
39855848.3,116398868.3
39855694.9,116399003.3
39855753.3,116398916.6
39855753.3,116398823.3
39855846.6,116398844.9
39855908.3,116398916.6
39855901.6,116399013.3
39855730.0,116399001.6
39855831.6,116399008.3
39855853.2,116398918.3
39855776.6,116398976.6
39855779.9,116398871.6
39855825.0,116398793.3
39855789.9,116398899.9
39855755.0,116398993.3
39855733.3,116399086.6
39855741.6,116398963.3
39855734.9,116398864.9
39855716.6,116398718.3
39855724.9,116398541.6
39855721.6,116398446.6
39855716.6,116398338.3
39855708.3,116398236.6
39855706.6,116398135.0
39855706.6,116398023.3
39855693.3,116397923.3
39855689.9,116397806.6
39855686.6,116397688.3
39855683.3,116397569.9
39855686.6,116397446.6
39855686.6,116397323.3
39855685.0,116397191.6
39855683.3,116397058.3
39855693.3,116396930.0
39855694.9,116396790.0
39855691.6,116396654.9
39855693.3,116396508.3
39855696.6,116396381.6
39855698.3,116396253.3
39855696.6,116396104.9
39855704.9,116395955.0
39855703.3,116395771.6
39855703.3,116395618.3
39855693.3,116395471.6
39855691.6,116395323.3
39855694.9,116395170.0
39855681.6,116395004.9
39855671.6,116394844.9
39855675.0,116394684.9
39855666.6,116394521.6
39855668.3,116394341.6
39855666.6,116394146.6
39855666.6,116393941.6
39855663.3,116393726.6
39855664.9,116393503.3
39855743.3,116393126.6
39855801.6,116392983.3
39855836.6,116392888.3
39855821.6,116392716.6
39855898.3,116392644.9
39855941.6,116392480.0
39855944.9,116392340.0
39855931.6,116392173.3
39855881.6,116391990.0
39855818.3,116391863.3
39855793.3,116391714.9
39855763.3,116391586.6
39855755.0,116391458.3
39855745.0,116391325.0
39855733.3,116391176.6
39855721.6,116391038.3
39855713.2,116390899.9
39855703.3,116390765.0
39855701.6,116390634.9
39855689.9,116390503.3
39855679.9,116390381.6
39855671.6,116390253.3
39855668.3,116390125.0
39855663.3,116390006.6
39855656.6,116389886.6
39855651.6,116389759.9
39855646.6,116389633.3
39855643.2,116389516.6
39855633.3,116389388.3
39855624.9,116389254.9
39855616.6,116389114.9
39855611.6,116388966.6
39855601.6,116388811.6
39855598.3,116388648.3
39855596.6,116388483.3
39855596.6,116388316.6
39855596.6,116388156.6
39855603.3,116387988.3
39855609.9,116387811.6
39855611.6,116387660.0
39855613.3,116387526.6
39855619.9,116387396.6
39855626.6,116387304.9
39855648.3,116387144.9
39855643.2,116387051.6
39855628.3,116386945.0
39855623.3,116386825.0
39855613.3,116386691.6
39855609.9,116386538.3
39855623.3,116386386.6
39855639.9,116386230.0
39855656.6,116386066.6
39855666.6,116385915.0
39855686.6,116385731.6
39855681.6,116385621.6
39855683.3,116385511.6
39855683.3,116385406.6
39855671.6,116385285.0
39855649.9,116385139.9
39855645.0,116384993.3
39855641.6,116384843.3
39855639.9,116384693.3
39855621.6,116384544.9
39855626.6,116384393.3
39855630.0,116384246.6
39855636.6,116384151.6
39855639.9,116384024.9
39855641.6,116383798.3
39855645.0,116383645.0
39855664.9,116383409.9
39855670.0,116383248.3
39855675.0,116383074.9
39855678.3,116382889.9
39855681.6,116382686.6
39855685.0,116382508.3
39855683.3,116382313.3
39855683.3,116382128.3
39855686.6,116381941.6
39855688.3,116381753.3
39855696.6,116381559.9
39855694.9,116381346.6
39855689.9,116381124.9
39855685.0,116380934.9
39855694.9,116380818.3
39855723.3,116380699.9
39855759.9,116380610.0
39855804.9,116380529.9
39855855.0,116380454.9
39855973.3,116380441.6
39853516.6,116366514.9
39853478.3,116366668.3
39853446.6,116366816.6
39853413.3,116366959.9
39853376.6,116367091.6
39853343.3,116367221.6
39853306.6,116367346.6
39853265.0,116367480.0
39853238.3,116367644.9
39853203.3,116367799.9
39853169.9,116367950.0
39853129.9,116368125.0
39853095.0,116368278.3
39853061.6,116368421.6
39917266.6,116338938.3
39917603.3,116338815.0
39917698.3,116338778.3
39917795.0,116338741.6
39917888.3,116338691.6
39917998.3,116338655.0
39918106.6,116338640.0
39918234.9,116338624.9
39918383.3,116338613.3
39918550.0,116338608.3
39918726.6,116338605.0
39918818.3,116338609.9
39918913.3,116338616.6
39919003.3,116338614.9
39919174.9,116338605.0
39919336.6,116338588.3
39919483.3,116338566.6
39919594.9,116338500.0
39919685.0,116338471.6
39919778.3,116338478.3
39919893.3,116338484.9
39919989.9,116338446.6
39920096.6,116338421.6
39920190.0,116338401.6
39920281.6,116338384.9
39920396.6,116338378.3
39920496.6,116338381.6
39920583.3,116338410.0
39920666.6,116338453.3
39920751.6,116338378.3
39920848.3,116338349.9
39920953.3,116338333.3
39921045.0,116338279.9
39921134.9,116338224.9
39921128.3,116338130.0
39921111.6,116338039.9
39921060.0,116337958.3
39921155.0,116337924.9
39921271.6,116337905.0
39921381.6,116337885.0
39921531.6,116337878.3
39921691.6,116337841.6
39921853.3,116337811.6
39922023.3,116337750.0
39922148.3,116337648.3
39922259.9,116337586.6
39922426.6,116337570.0
39922604.9,116337571.6
39922703.3,116337576.6
39922793.3,116337593.3
39922958.3,116337633.3
39923105.0,116337681.6
39923218.3,116337701.6
39923333.3,116337731.6
39923458.3,116337769.9
39923589.9,116337818.3
39923720.0,116337804.9
39923831.6,116337818.3
39923931.6,116337816.6
39923976.6,116337721.6
39924085.0,116337678.3
39924216.6,116337673.3
39924371.6,116337645.0
39924468.3,116337648.3
39924575.0,116337641.6
39924676.6,116337629.9
39924789.9,116337634.9
39924896.6,116337628.3
39924988.3,116337628.3
39925174.9,116337619.9
39925268.3,116337614.9
39925358.3,116337616.6
39925451.6,116337621.6
39925545.0,116337623.3
39925708.3,116337648.3
39925850.0,116337681.6
39925965.0,116337695.0
39926061.6,116337718.3
39926160.0,116337788.3
39926253.3,116337785.0
39926389.9,116337773.3
39926511.6,116337750.0
39926641.6,116337728.3
39926761.6,116337713.3
39926891.6,116337688.3
39927028.3,116337663.3
39927171.6,116337643.3
39927331.6,116337654.9
39927480.0,116337681.6
39927601.6,116337668.3
39927701.6,116337648.3
39927806.6,116337671.6
39927889.9,116337734.9
39927991.6,116337756.6
39928086.6,116337746.6
39928154.9,116337666.6
39928150.0,116337561.6
39928141.6,116337408.3
39928258.3,116337384.9
39928394.9,116337298.3
39928486.6,116337241.6
39928579.9,116337201.6
39928673.3,116337188.3
39928763.3,116337179.9
39928856.6,116337186.6
39928958.3,116337181.6
39929060.0,116337176.6
39929153.3,116337174.9
39929256.6,116337193.3
39929353.3,116337208.3
39929518.3,116337231.6
39929671.6,116337260.0
39929805.0,116337308.3
39929908.3,116337394.9
39929991.6,116337459.9
39930071.6,116337528.3
39930114.9,116337629.9
39930149.9,116337716.6
39930203.3,116337793.3
39930256.6,116337874.9
39930348.3,116337863.3
39930458.3,116337853.3
39930568.3,116337851.6
39930689.9,116337836.6
39930823.3,116337826.6
39930956.6,116337826.6
39931095.0,116337835.0
39931206.6,116337843.3
39931321.6,116337868.3
39931423.3,116337886.6
39931536.6,116337918.3
39931644.9,116337956.6
39931750.0,116337975.0
39931808.3,116337903.3
39931780.0,116337796.6
39931859.9,116337721.6
39931946.6,116337683.3
39932071.6,116337643.3
39932186.6,116337654.9
39932343.3,116337680.0
39932431.6,116337698.3
39932535.0,116337724.9
39932646.6,116337748.3
39932748.3,116337766.6
39932933.3,116337793.3
39933029.9,116337811.6
39933123.2,116337829.9
39933214.9,116337850.0
39933314.9,116337874.9
39933428.3,116337889.9
39933541.6,116337916.6
39933656.6,116337934.9
39933763.3,116337946.6
39933870.0,116337956.6
39933983.3,116337966.6
39934103.3,116337975.0
39934221.6,116337978.3
39934341.6,116337975.0
39934468.3,116337978.3
39934583.3,116337976.6
39934688.3,116337971.6
39934788.3,116337978.3
39934956.6,116337976.6
39935046.6,116337981.6
39935140.0,116337981.6
39935264.9,116338003.3
39935371.6,116338003.3
39935473.3,116338010.0
39935593.3,116338010.0
39935694.9,116337999.9
39935831.6,116338093.3
39935938.3,116338026.6
39936004.9,116337963.3
39936055.0,116337864.9
39936118.3,116337748.3
39936166.6,116337590.0
39936186.6,116337419.9
39936193.3,116337330.0
39936196.6,116337233.3
39936201.6,116337065.0
39936216.6,116336926.6
39936228.3,116336811.6
39936236.6,116336686.6
39936243.3,116336591.6
39936236.6,116336484.9
39936265.0,116336366.6
39936341.6,116336178.3
39936423.3,116336133.3
39936548.3,116336138.3
39936686.6,116336144.9
39936799.9,116336136.6
39936901.6,116336084.9
39936973.3,116336024.9
39937035.0,116335950.0
39937088.3,116335846.6
39937166.6,116335744.9
39937216.6,116335616.6
39937246.6,116335449.9
39937256.6,116335351.6
39937270.0,116335253.3
39937283.3,116335143.3
39937300.0,116335040.0
39937018.3,116333309.9
39936971.6,116332878.3
39936938.3,116332714.9
39936908.3,116332558.3
39936838.3,116331391.6
39936884.9,116331279.9
39936943.3,116331168.3
39936976.6,116331001.6
39937003.3,116330909.9
39937038.3,116330816.6
39937061.6,116330718.3
39937084.9,116330619.9
39937098.3,116330513.3
39937121.6,116330421.6
39937153.3,116330271.6
39937179.9,116330146.6
39937183.3,116330048.3
39937168.3,116329936.6
39937109.9,116329861.6
39936999.9,116329821.6
39936905.0,116329856.6
39936851.6,116329781.6
39936836.6,116329691.6
39936796.6,116329606.6
39936533.3,116329103.3
39936851.6,116327824.9
39936874.9,116327698.3
39936896.6,116327564.9
39936906.6,116327430.0
39936913.3,116327294.9
39936926.6,116327165.0
39936941.6,116327031.6
39936961.6,116326901.6
39936981.6,116326773.3
39937011.6,116326654.9
39937033.3,116326534.9
39937054.9,116326409.9
39937079.9,116326298.3
39937098.3,116326190.0
39937116.6,116326086.6
39937136.6,116325981.6
39937158.3,116325884.9
39937191.6,116325794.9
39937221.6,116325618.3
39937249.9,116325456.6
39937251.6,116325363.3
39937258.3,116325218.3
39937264.9,116325099.9
39937276.6,116324988.3
39937303.3,116324884.9
39937309.9,116324740.0
39937301.6,116324639.9
39937288.3,116324533.3
39937254.9,116324419.9
39937218.3,116324308.3
39937285.0,116324216.6
39937298.3,116324116.6
39937448.3,116324193.3
39937473.3,116324075.0
39937461.6,116323976.6
39937464.9,116323861.6
39937478.3,116323754.9
39937474.9,116323590.0
39937471.6,116323434.9
39937473.3,116323266.6
39937478.3,116323174.9
39937489.9,116323013.3
39937501.6,116322840.0
39937514.9,116322653.3
39937525.0,116322553.3
39937529.9,116322456.6
39937541.6,116322351.6
39937555.0,116322260.0
39937563.3,116322163.3
39937566.6,116322061.6
39937571.6,116321965.0
39937580.0,116321864.9
39937583.3,116321755.0
39937589.9,116321651.6
39937598.3,116321539.9
39937611.6,116321438.3
39937623.3,116321333.3
39937636.6,116321221.6
39937648.3,116321113.3
39937659.9,116321009.9
39937673.3,116320908.3
39937688.3,116320808.3
39937698.3,116320703.3
39937705.0,116320594.9
39937714.9,116320489.9
39937721.6,116320386.6
39937721.6,116320281.6
39937741.6,116320104.9
39937750.0,116320006.6
39937765.0,116319855.0
39937783.3,116319701.6
39937820.0,116319590.0
39937886.6,116319453.3
39937971.6,116319369.9
39938058.3,116319308.3
39938204.9,116319284.9
39938384.9,116319268.3
39938490.0,116319273.3
39938596.6,116319275.0
39938700.0,116319266.6
39938798.3,116319264.9
39938901.6,116319268.3
39939004.9,116319275.0
39939181.6,116319268.3
39939308.3,116319264.9
39939400.0,116319304.9
39939489.9,116319351.6
39939586.6,116319353.3
39939701.6,116319369.9
39939814.9,116319353.3
39939938.3,116319330.0
39940099.9,116319298.3
39940273.3,116319271.6
39940456.6,116319248.3
39940546.6,116319223.3
39940644.9,116319201.6
39940733.3,116319178.3
39940826.6,116319151.6
39940926.6,116319135.0
39941031.6,116319113.3
39941131.6,116319093.3
39941241.6,116319073.3
39941351.6,116319058.3
39941458.3,116319039.9
39941564.9,116319023.3
39941671.6,116319003.3
39941786.6,116318991.6
39941895.0,116318984.9
39942003.3,116318969.9
39942111.6,116318953.3
39942223.3,116318936.6
39942330.0,116318919.9
39942441.6,116318906.6
39942548.3,116318895.0
39942655.0,116318893.3
39942765.0,116318888.3
39942866.6,116318881.6
39942969.9,116318866.6
39943071.6,116318864.9
39943168.3,116318858.3
39943334.9,116318836.6
39943489.9,116318829.9
39943598.3,116318816.6
39943718.3,116318858.3
39943823.3,116318878.3
39943924.9,116318848.3
39944034.9,116318794.9
39944173.3,116318779.9
39944274.9,116318779.9
39944375.0,116318779.9
39944468.3,116318770.0
39944561.6,116318756.6
39944636.6,116318706.6
39944733.3,116318668.3
39944840.0,116318676.6
39944946.6,116318679.9
39945066.6,116318661.6
39945183.3,116318656.6
39945288.3,116318658.3
39945525.0,116318599.9
39945695.0,116318563.3
39945861.6,116318521.6
39946039.9,116318491.6
39946189.9,116318451.6
39946343.3,116318416.6
39946473.3,116318383.3
39946566.6,116318363.3
39946653.3,116318338.3
39946613.3,116318251.6
39946669.9,116318171.6
39946769.9,116318146.6
39946749.9,116318304.9
39946853.3,116318289.9
39946955.0,116318274.9
39947080.0,116318258.3
39947221.6,116318241.6
39947376.6,116318221.6
39947539.9,116318201.6
39947708.3,116318178.3
39947878.3,116318156.6
39948041.6,116318138.3
39948208.3,116318118.3
39948385.0,116318098.3
39948474.9,116318088.3
39948565.0,116318078.3
39948731.6,116318056.6
39948888.2,116318031.6
39949030.0,116318014.9
39949133.3,116318006.6
39949226.6,116317994.9
39949326.6,116317996.6
39949468.3,116317979.9
39949586.6,116317968.3
39949728.3,116317943.3
39949873.3,116317931.6
39950016.6,116317916.6
39950163.3,116317906.6
39950320.0,116317893.3
39950473.3,116317883.3
39950621.6,116317868.3
39950755.0,116317851.6
39950861.6,116317836.6
39950951.6,116317833.3
39951061.6,116317811.6
39951164.9,116317801.6
39951258.3,116317786.6
39951353.3,116317779.9
39951474.9,116317771.6
39951608.3,116317760.0
39951765.0,116317749.9
39951939.9,116317736.6
39952115.0,116317725.0
39952204.9,116317714.9
39952296.6,116317706.6
39952390.0,116317694.9
39952486.6,116317678.3
39952584.9,116317661.6
39952679.9,116317648.3
39952773.3,116317633.3
39952864.9,116317618.3
39953041.6,116317585.0
39953218.3,116317558.3
39953385.0,116317536.6
39953528.3,116317511.6
39953673.3,116317489.9
39953816.6,116317471.6
39953933.3,116317460.0
39954053.3,116317446.6
39954154.9,116317434.9
39954281.6,116317414.9
39954383.3,116317401.6
39954508.3,116317381.6
39954644.9,116317358.3
39954781.6,116317331.6
39954891.6,116317311.6
39955013.3,116317294.9
39955121.6,116317276.6
39955216.6,116317264.9
39955313.3,116317231.6
39955416.6,116317226.6
39955543.3,116317223.3
39955686.6,116317218.3
39955844.9,116317203.3
39956014.9,116317180.0
39956196.6,116317156.6
39956291.6,116317143.3
39956390.0,116317134.9
39956491.6,116317128.3
39956595.0,116317118.3
39956701.6,116317108.3
39956808.3,116317098.3
39956918.3,116317086.6
39957024.9,116317075.0
39957133.3,116317060.0
39957240.0,116317041.6
39957346.6,116317021.6
39957450.0,116316998.3
39957553.3,116316976.6
39957658.3,116316953.3
39957764.9,116316926.6
39957873.3,116316906.6
39957983.3,116316886.6
39958095.0,116316869.9
39958206.6,116316851.6
39958316.6,116316831.6
39958424.9,116316815.0
39958530.0,116316801.6
39958633.3,116316788.3
39958734.9,116316776.6
39958829.9,116316765.0
39958920.0,116316754.9
39959078.3,116316736.6
39959211.6,116316723.3
39959315.0,116316719.9
39959406.6,116316704.9
39959504.9,116316691.6
39959618.3,116316676.6
39959751.6,116316661.6
39959909.9,116316644.9
39960078.3,116316625.0
39960170.0,116316614.9
39960263.3,116316603.3
39960358.3,116316590.0
39960454.9,116316576.6
39960551.6,116316566.6
39960651.6,116316553.3
39960753.3,116316541.6
39960855.0,116316528.3
39960953.3,116316514.9
39961051.6,116316501.6
39961146.6,116316488.3
39961238.3,116316474.9
39961328.3,116316463.3
39961498.3,116316443.3
39961655.0,116316421.6
39961806.6,116316401.6
39961961.6,116316380.0
39962118.3,116316356.6
39962268.3,116316328.3
39962398.3,116316298.3
39962500.0,116316273.3
39962595.0,116316246.6
39962691.6,116316211.6
39962781.6,116316183.3
39962901.6,116316148.3
39962993.3,116316119.9
39963106.6,116316084.9
39963238.3,116316046.6
39963389.9,116316003.3
39963556.6,116315946.6
39963643.3,116315914.9
39963734.9,116315881.6
39963826.6,116315846.6
39963921.6,116315813.3
39964014.9,116315779.9
39964105.0,116315748.3
39964195.0,116315719.9
39964283.3,116315691.6
39964449.9,116315634.9
39964598.3,116315581.6
39964719.9,116315534.9
39964806.6,116315506.6
39964893.3,116315478.3
39965005.0,116315443.3
39965101.6,116315416.6
39965218.3,116315373.3
39965351.6,116315315.0
39965493.3,116315249.9
39965638.3,116315181.6
39965805.0,116315109.9
39965898.3,116315076.6
39965985.0,116315043.3
39966073.3,116315008.3
39966161.6,116314974.9
39966255.0,116314939.9
39966348.3,116314903.3
39966439.9,116314866.6
39966531.6,116314828.3
39966619.9,116314786.6
39966704.9,116314748.3
39966789.9,116314711.6
39966951.6,116314644.9
39967111.6,116314574.9
39967271.6,116314504.9
39967418.3,116314443.3
39967553.3,116314383.3
39967666.6,116314333.3
39967744.9,116314286.6
39967836.6,116314248.3
39967975.0,116314198.3
39968105.0,116314138.3
39968255.0,116314069.9
39968410.0,116314003.3
39968548.3,116313941.6
39968686.6,116313880.0
39968820.0,116313813.3
39968941.6,116313758.3
39969066.6,116313706.6
39969196.6,116313658.3
39969320.0,116313608.3
39969439.9,116313558.3
39969576.6,116313501.6
39969721.6,116313441.6
39969863.3,116313376.6
39969998.3,116313314.9
39970118.3,116313278.3
39970211.6,116313214.9
39970316.6,116313178.3
39970438.3,116313121.6
39970553.3,116313078.3
39970665.0,116313039.9
39970791.6,116312988.3
39970928.3,116312931.6
39971068.3,116312885.0
39971204.9,116312839.9
39971331.6,116312793.3
39971469.9,116312734.9
39971614.9,116312676.6
39971761.6,116312614.9
39971903.3,116312556.6
39972040.0,116312503.3
39972173.3,116312446.6
39972314.9,116312378.3
39972454.9,116312313.3
39972586.6,116312258.3
39972688.3,116312218.3
39972789.9,116312174.9
39972874.9,116312136.6
39972959.9,116312094.9
39973033.3,116312041.6
39973124.9,116312003.3
39973220.0,116311976.6
39973309.9,116311954.9
39973410.0,116311914.9
39973540.0,116311861.6
39973646.6,116311818.3
39973771.6,116311766.6
39973915.0,116311708.3
39974075.0,116311658.3
39974221.6,116311606.6
39974348.3,116311554.9
39974473.3,116311501.6
39974598.3,116311459.9
39974723.3,116311416.6
39974845.0,116311383.3
39974980.0,116311341.6
39975116.6,116311301.6
39975236.6,116311266.6
39975339.9,116311231.6
39975423.3,116311195.0
39975521.6,116311146.6
39975611.6,116311098.3
39975731.6,116311041.6
39975825.0,116311011.6
39975928.3,116310976.6
39976016.6,116310956.6
39976120.0,116310946.6
39976221.6,116310926.6
39976318.3,116310903.3
39976436.6,116310871.6
39976569.9,116310838.3
39976708.3,116310798.3
39976858.3,116310794.9
39976943.3,116310831.6
39977119.9,116310821.6
39977211.6,116310818.3
39977304.9,116310810.0
39977399.9,116310799.9
39977493.3,116310793.3
39977590.0,116310784.9
39977683.3,116310778.3
39977778.3,116310771.6
39977874.9,116310761.6
39977968.3,116310753.3
39978065.0,116310743.3
39978158.3,116310731.6
39978251.6,116310721.6
39978428.3,116310699.9
39978586.6,116310676.6
39978713.3,116310653.3
39978825.0,116310650.0
39978933.3,116310644.9
39979039.9,116310635.0
39979160.0,116310628.3
39979263.3,116310618.3
39979364.9,116310609.9
39979484.9,116310600.0
39979623.3,116310594.9
39979724.9,116310588.3
39979815.0,116310576.6
39979926.6,116310569.9
39980038.3,116310558.3
39980129.9,116310574.9
39980206.6,116310639.9
39980306.6,116310671.6
39980401.6,116310703.3
39980490.0,116310670.0
39980588.3,116310663.3
39980678.3,116310653.3
39980778.3,116310643.3
39980871.6,116310633.3
39980963.3,116310624.9
39981058.3,116310618.3
39981151.6,116310618.3
39981253.3,116310611.6
39981388.3,116310589.9
39981478.3,116310581.6
39981581.6,116310561.6
39981680.0,116310556.6
39981773.3,116310551.6
39981911.6,116310536.6
39982008.3,116310550.0
39982075.0,116310623.3
39982146.6,116310708.3
39982244.9,116310783.3
39982319.9,116310860.0
39982374.9,116310956.6
39982313.3,116311026.6
39982218.3,116310998.3
39982068.3,116310916.6
39981976.6,116310846.6
39981740.0,116310534.9
39981810.0,116310464.9
39981905.0,116310658.3
39981876.6,116310565.0
39981899.9,116310458.3
39981923.3,116310353.3
39981858.3,116310206.6
39981853.3,116310113.3
39981820.0,116309981.6
39981765.0,116309816.6
39981716.6,116309721.6
39981783.3,116309655.0
39981871.6,116309704.9
39981765.0,116309683.3
39981808.3,116309596.6
39981936.6,116309596.6
39982028.3,116309603.3
39982119.9,116309605.0
39982213.3,116309624.9
39982268.3,116309713.3
39982266.6,116309955.0
39982256.6,116310073.3
39982258.3,116310163.3
39982271.6,116310254.9
39982333.3,116310384.9
39982495.0,116310580.0
39982723.3,116310741.6
39982925.0,116310853.3
39983186.6,116311068.3
39983074.9,116311023.3
39983000.0,116310913.3
39982396.6,116309711.6
39982371.6,116309768.3
39982251.6,116310018.3
39982171.6,116310200.0
39982123.3,116310296.6
39982068.3,116310396.6
39982103.3,116310305.0
39982188.3,116310110.0
39982258.3,116310044.9
39982293.3,116309959.9
39982363.3,116309850.0
39982433.3,116309909.9
39982425.0,116310018.3
39982416.6,116310130.0
39982381.6,116310041.6
39982313.3,116309923.3
39982211.6,116309881.6
39982134.9,116309824.9
39982066.6,116309751.6
39982023.3,116309649.9
39982024.9,116309529.9
39982046.6,116309410.0
39982094.9,116309194.9
39983859.9,116302236.6
39984029.9,116301649.9
39984071.6,116301555.0
39984036.6,116301691.6
39984093.3,116301531.6
39984141.6,116301371.6
39984183.3,116301214.9
39991199.9,116314311.6
39991131.6,116314204.9
39990270.0,116310734.9
39990328.3,116310876.6
39990293.3,116310989.9
39990396.6,116310923.3
39990474.9,116310823.3
39990519.9,116310683.3
39990598.3,116310615.0
39990583.3,116310741.6
39990665.0,116310845.0
39990683.3,116310950.0
39990721.6,116311051.6
39990756.6,116311148.3
39990773.3,116311269.9
39990695.0,116311463.3
39990636.6,116311564.9
39990581.6,116311658.3
39990584.9,116311796.6
39990879.9,116315396.6
39990854.9,116315534.9
39990489.9,116317629.9
39991326.6,116322249.9
39990979.9,116326566.6
39990955.0,116326736.6
39991053.3,116326766.6
39991188.3,116326758.3
39991258.3,116326820.0
39991376.6,116326960.0
39991381.6,116327115.0
39991376.6,116327246.6
39991331.6,116327416.6
39991354.9,116327508.3
39991378.3,116327643.3
39991414.9,116327788.3
39991443.3,116327889.9
39991429.9,116328063.3
39991375.0,116328138.3
39991288.3,116328411.6
39991076.6,116328506.6
39990960.0,116328531.6
39990898.3,116328600.0
39991000.0,116328736.6
39994451.6,116331181.6
39994006.6,116331223.3
39993916.6,116331216.6
39993781.6,116331200.0
39993639.9,116331196.6
39993533.3,116331244.9
39993444.9,116331303.3
39993325.0,116331364.9
39991549.9,116331093.3
39991456.6,116331179.9
39991313.3,116331320.0
39991208.3,116331423.3
39991106.6,116331576.6
39991026.6,116331719.9
39991034.9,116331814.9
39991066.6,116332008.3
39991100.0,116332173.3
39991146.6,116332309.9
39991171.6,116332416.6
39991191.6,116332583.3
39991221.6,116332743.3
39991269.9,116332836.6
39991306.6,116332926.6
39991353.3,116333028.3
39991301.6,116333134.9
39991228.3,116333231.6
39991118.3,116333343.3
39991031.6,116333443.3
39990943.3,116333531.6
39990851.6,116333619.9
39990753.3,116333703.3
39990728.3,116333809.9
39990728.3,116333899.9
39990763.3,116334043.3
39990796.6,116334233.3
39990823.3,116334341.6
39990853.3,116334543.3
39990856.6,116334666.6
39990879.9,116334764.9
39990916.6,116334898.3
39990961.6,116335014.9
39990988.3,116335128.3
39991011.6,116335233.3
39991045.0,116335329.9
39991059.9,116335426.6
39991085.0,116335536.6
39991093.3,116335658.3
39991096.6,116335791.6
39991110.0,116335908.3
39991131.6,116336013.3
39991166.6,116336113.3
39991178.3,116336204.9
39991218.3,116336386.6
39991244.9,116336501.6
39991289.9,116336786.6
39991343.3,116336989.9
39991395.0,116337164.9
39991428.3,116337301.6
39991358.3,116337488.3
39991296.6,116337629.9
39991269.9,116337746.6
39991276.6,116337846.6
39991295.0,116337941.6
39991253.3,116338101.6
39991244.9,116338191.6
39991261.6,116338309.9
39991288.3,116338418.3
39991308.3,116338524.9
39991375.0,116338586.6
39991451.6,116338738.3
39991501.6,116338871.6
39991536.6,116339006.6
39991613.3,116339129.9
39991708.3,116339101.6
39991803.3,116339036.6
39991840.0,116339128.3
39991874.9,116339263.3
39991874.9,116339421.6
39991861.6,116339516.6
39991838.3,116339606.6
39991808.3,116339726.6
39991771.6,116339849.9
39991743.3,116339969.9
39991726.6,116340098.3
39991713.3,116340219.9
39991666.6,116340301.6
39991591.6,116340413.3
39991465.0,116340516.6
39991363.3,116340630.0
39991418.3,116340715.0
39991533.3,116340736.6
39991626.6,116340759.9
39991679.9,116340858.3
39991738.3,116340956.6
39991753.3,116341059.9
39991756.6,116341183.3
39991771.6,116341296.6
39991801.6,116341384.9
39991815.0,116341123.3
39991764.9,116341013.3
39991708.3,116340890.0
39991708.3,116340999.9
39991719.9,116341135.0
39991745.0,116341283.3
39991755.0,116341501.6
39991753.3,116341608.3
39991755.0,116341761.6
39991719.9,116341935.0
39991713.3,116342068.3
39991696.6,116342158.3
39991706.6,116342279.9
39991685.0,116342393.3
39991678.3,116342504.9
39991726.6,116342609.9
39991846.6,116342709.9
39991970.0,116342813.3
39992033.3,116342895.0
39991940.0,116342748.3
39991903.3,116342841.6
39991823.3,116342926.6
39991758.3,116343009.9
39991711.6,116343088.3
39991664.9,116343173.3
39991703.3,116343283.3
39991748.3,116343376.6
39991746.6,116343479.9
39991763.3,116343578.3
39991794.9,116343666.6
39991764.9,116343764.9
39991904.9,116343825.0
39991938.3,116343913.3
39991855.0,116343969.9
39991761.6,116343890.0
39991830.0,116343974.9
39991783.3,116344085.0
39991745.0,116344170.0
39991616.6,116344258.3
39991831.6,116344483.3
39991690.0,116344506.6
39991588.3,116344531.6
39991516.6,116344601.6
39991426.6,116344586.6
39991439.9,116344491.6
39991443.3,116344593.3
39991456.6,116344703.3
39991509.9,116344853.3
39991575.0,116344920.0
39991623.3,116345036.6
39991673.3,116345165.0
39991703.3,116345256.6
39991719.9,116345353.3
39991745.0,116345458.3
39991756.6,116345573.3
39991783.3,116345664.9
39991783.3,116345756.6
39991771.6,116345854.9
39991761.6,116345958.3
39991793.3,116346053.3
39991743.3,116346171.6
39991743.3,116346268.3
39991688.3,116346401.6
39991619.9,116346551.6
39991568.3,116346683.3
39991524.9,116346829.9
39991498.3,116346971.6
39991476.6,116347158.3
39991469.9,116347316.6
